Recall,Precision,F1 score,Validation Critic,Anomaly Critic,Val-Anom critic,Critic cost,Critic cost gp,Mean critic cost,Evaluation time,TP,FP,TN,FN
1,1,1,-23.8587284088135,-33.1501045227051,-9.2913761138916,-0.760896682739258,-0.708689033985138,-23.8587284088135,2.07275605201721,64,0,64,0
1,1,1,-24.6661262512207,-34.0882148742676,-9.42208862304688,-0.625030517578125,-0.57870215177536,-24.6661262512207,1.95072102546692,64,0,64,0
1,1,1,-25.7028694152832,-35.3772621154785,-9.67439270019531,-0.807399749755859,-0.719577252864838,-25.7028694152832,2.13210892677307,64,0,64,0
1,1,1,-24.6854782104492,-35.4586334228516,-10.7731552124023,-0.771125793457031,-0.701643824577331,-24.6854782104492,1.9702410697937,64,0,64,0
1,1,1,-25.206844329834,-34.695499420166,-9.48865509033203,-0.776735305786133,-0.726533055305481,-25.206844329834,2.06790494918823,64,0,64,0
1,1,1,-24.4322185516357,-32.8158798217773,-8.3836612701416,-0.759391784667969,-0.642073154449463,-24.4322185516357,1.92529392242432,64,0,64,0
1,1,1,-24.8135375976562,-34.5064125061035,-9.69287490844727,-0.731969833374023,-0.668909430503845,-24.8135375976562,2.08351111412048,64,0,64,0
1,1,1,-26.1713409423828,-36.1398086547852,-9.96846771240234,-0.850074768066406,-0.806770801544189,-26.1713409423828,2.08581781387329,64,0,64,0
1,1,1,-25.253719329834,-34.0331115722656,-8.77939224243164,-1.00080680847168,-0.899115979671478,-25.253719329834,1.95376014709473,64,0,64,0
1,1,1,-25.7962818145752,-37.1472244262695,-11.3509426116943,-0.677799224853516,-0.628631174564362,-25.7962818145752,2.09597611427307,64,0,64,0
1,1,1,-24.1888084411621,-34.6979827880859,-10.5091743469238,-0.806907653808594,-0.735310316085815,-24.1888084411621,1.94185495376587,64,0,64,0
1,1,1,-24.3077297210693,-34.7974014282227,-10.4896717071533,-0.779430389404297,-0.704753577709198,-24.3077297210693,2.06729888916016,64,0,64,0
1,1,1,-24.321361541748,-34.0624237060547,-9.74106216430664,-0.846820831298828,-0.716901659965515,-24.321361541748,1.96291708946228,64,0,64,0
1,1,1,-25.5668449401855,-36.4666404724121,-10.8997955322266,-0.734376907348633,-0.675313949584961,-25.5668449401855,2.03915500640869,64,0,64,0
1,1,1,-24.4374389648438,-33.2401428222656,-8.80270385742188,-0.921459197998047,-0.809446275234222,-24.4374389648438,1.95817303657532,64,0,64,0
1,1,1,-23.7762260437012,-31.9940967559814,-8.21787071228027,-1.01266860961914,-0.902993023395538,-23.7762260437012,2.08031487464905,64,0,64,0
1,1,1,-24.9716396331787,-36.7965469360352,-11.8249073028564,-0.635669708251953,-0.590492725372314,-24.9716396331787,2.10696792602539,64,0,64,0
1,1,1,-24.137565612793,-33.4024467468262,-9.2648811340332,-0.776241302490234,-0.696503460407257,-24.137565612793,1.99342393875122,64,0,64,0
1,1,1,-24.8627986907959,-34.5109825134277,-9.64818382263184,-0.801548004150391,-0.709879457950592,-24.8627986907959,2.09953498840332,64,0,64,0
1,1,1,-25.4263019561768,-35.8804664611816,-10.4541645050049,-0.813209533691406,-0.746182322502136,-25.4263019561768,1.97272396087646,64,0,64,0
1,1,1,-25.2922134399414,-36.1160888671875,-10.8238754272461,-0.731447219848633,-0.662163496017456,-25.2922134399414,2.1213800907135,64,0,64,0
1,1,1,-25.1943626403809,-36.1650695800781,-10.9707069396973,-0.847705841064453,-0.714058816432953,-25.1943626403809,1.96445989608765,64,0,64,0
1,1,1,-25.9940204620361,-35.5920715332031,-9.59805107116699,-0.797845840454102,-0.705796241760254,-25.9940204620361,2.05757522583008,64,0,64,0
1,1,1,-26.1833038330078,-36.1943283081055,-10.0110244750977,-0.72325325012207,-0.680709958076477,-26.1833038330078,2.07950901985168,64,0,64,0
1,1,1,-25.8067760467529,-37.4246215820312,-11.6178455352783,-0.790426254272461,-0.741809964179993,-25.8067760467529,1.9635169506073,64,0,64,0
1,1,1,-24.5026950836182,-34.1807556152344,-9.67806053161621,-0.764858245849609,-0.621303200721741,-24.5026950836182,2.123939037323,64,0,64,0
1,1,1,-24.5918464660645,-34.8519058227539,-10.2600593566895,-0.693439483642578,-0.611945152282715,-24.5918464660645,1.96500897407532,64,0,64,0
1,1,1,-24.3061790466309,-34.6967658996582,-10.3905868530273,-0.802108764648438,-0.727792143821716,-24.3061790466309,2.12711310386658,64,0,64,0
1,1,1,-23.825345993042,-32.0513076782227,-8.22596168518066,-0.8189697265625,-0.616081357002258,-23.825345993042,1.99394607543945,64,0,64,0
1,1,1,-24.0749397277832,-33.0047798156738,-8.92984008789063,-0.815093994140625,-0.734967470169067,-24.0749397277832,2.07512211799622,64,0,64,0
1,1,1,-24.7612400054932,-33.9605941772461,-9.19935417175293,-0.596338272094727,-0.522299647331238,-24.7612400054932,1.99638104438782,64,0,64,0
1,1,1,-25.1914882659912,-34.5743942260742,-9.38290596008301,-0.849922180175781,-0.777805328369141,-25.1914882659912,2.07917404174805,64,0,64,0
1,1,1,-25.8938312530518,-35.5159606933594,-9.62212944030762,-0.850250244140625,-0.752683281898499,-25.8938312530518,2.11926198005676,64,0,64,0
1,1,1,-25.3667278289795,-33.9742660522461,-8.6075382232666,-0.824581146240234,-0.783399224281311,-25.3667278289795,1.97450804710388,64,0,64,0
1,1,1,-25.116361618042,-35.4927444458008,-10.3763828277588,-0.752941131591797,-0.658657073974609,-25.116361618042,2.15058302879333,64,0,64,0
1,1,1,-24.9347801208496,-33.7222137451172,-8.78743362426758,-0.798017501831055,-0.732765078544617,-24.9347801208496,1.99858283996582,64,0,64,0
1,1,1,-25.8708381652832,-37.3430366516113,-11.4721984863281,-0.881584167480469,-0.834591388702393,-25.8708381652832,2.08513116836548,64,0,64,0
1,1,1,-25.663761138916,-35.4182968139648,-9.75453567504883,-0.536174774169922,-0.451766759157181,-25.663761138916,1.98096203804016,64,0,64,0
1,1,1,-26.0741081237793,-34.6105804443359,-8.53647232055664,-0.808300018310547,-0.641367077827454,-26.0741081237793,2.07701992988586,64,0,64,0
1,1,1,-25.4904613494873,-34.9562454223633,-9.46578407287598,-0.6939697265625,-0.552099764347076,-25.4904613494873,2.12526988983154,64,0,64,0
1,1,1,-25.6257362365723,-33.5549087524414,-7.92917251586914,-0.951770782470703,-0.765412926673889,-25.6257362365723,1.98407602310181,64,0,64,0
1,1,1,-26.4058647155762,-36.1489753723145,-9.74311065673828,-0.706825256347656,-0.646246731281281,-26.4058647155762,2.1269109249115,64,0,64,0
1,1,1,-25.320125579834,-34.6333961486816,-9.31327056884766,-0.693801879882813,-0.626515090465546,-25.320125579834,1.9557089805603,64,0,64,0
1,1,1,-26.173828125,-35.255802154541,-9.08197402954102,-0.643136978149414,-0.560975313186646,-26.173828125,2.06639194488525,64,0,64,0
